id,AL,AZ,CA,CO,CT,FL,GA,IL,IN,IA,KS,KY,LA,ME,MD,MA,MI,MN,MO,NJ,NM,NY,NC,OH,OK,OR,PA,SC,TN,TX,VA,WA,WV,WI,cli,ili,wnohh_cmnty_cli,wbelief_masking_effective,wbelief_distancing_effective,wcovid_vaccinated_friends,wlarge_event_indoors,wothers_masked_public,wothers_distanced_public,wshop_indoors,wrestaurant_indoors,wworried_catch_covid,hh_cmnty_cli,nohh_cmnty_cli,wearing_mask_7d,public_transit,worried_finances,tested_positive,cli,ili,wnohh_cmnty_cli,wbelief_masking_effective,wbelief_distancing_effective,wcovid_vaccinated_friends,wlarge_event_indoors,wothers_masked_public,wothers_distanced_public,wshop_indoors,wrestaurant_indoors,wworried_catch_covid,hh_cmnty_cli,nohh_cmnty_cli,wearing_mask_7d,public_transit,worried_finances,tested_positive,cli,ili,wnohh_cmnty_cli,wbelief_masking_effective,wbelief_distancing_effective,wcovid_vaccinated_friends,wlarge_event_indoors,wothers_masked_public,wothers_distanced_public,wshop_indoors,wrestaurant_indoors,wworried_catch_covid,hh_cmnty_cli,nohh_cmnty_cli,wearing_mask_7d,public_transit,worried_finances,tested_positive
2932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.7040558,3.697232,41.0072892,69.1128481,70.7191372,65.0476115,18.8460463,18.5341795,16.9469899,58.3113009,29.3153663,52.2725042,47.1719769,40.5636955,61.0068474,2.7496667,30.8817344,31.2451879,3.7051668,3.6828408,40.6415056,68.4115828,68.9668253,64.7743771,19.3977286,18.9686087,16.4151723,59.1741177,30.4208174,50.8833459,46.727162,40.2338688,61.5374538,2.8310106,30.2774336,32.3975499,3.8960308,3.8852184,40.7231688,67.1339918,68.0746449,64.3932668,19.6050071,18.9075751,15.6804497,59.1085343,29.7260652,51.034644,46.511355,40.2711009,61.7092295,2.8693558,31.0973132,33.7106698
2933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.7051668,3.6828408,40.6415056,68.4115828,68.9668253,64.7743771,19.3977286,18.9686087,16.4151723,59.1741177,30.4208174,50.8833459,46.727162,40.2338688,61.5374538,2.8310106,30.2774336,32.3975499,3.8960308,3.8852184,40.7231688,67.1339918,68.0746449,64.3932668,19.6050071,18.9075751,15.6804497,59.1085343,29.7260652,51.034644,46.511355,40.2711009,61.7092295,2.8693558,31.0973132,33.7106698,3.8302397,3.8415278,40.0209508,67.0624236,67.3849624,63.986231,19.4207058,19.4212583,16.0761719,58.5458981,29.4600481,50.6714314,45.7824204,39.5387194,61.8817049,2.9264056,32.4829718,34.8214588
2934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.8960308,3.8852184,40.7231688,67.1339918,68.0746449,64.3932668,19.6050071,18.9075751,15.6804497,59.1085343,29.7260652,51.034644,46.511355,40.2711009,61.7092295,2.8693558,31.0973132,33.7106698,3.8302397,3.8415278,40.0209508,67.0624236,67.3849624,63.986231,19.4207058,19.4212583,16.0761719,58.5458981,29.4600481,50.6714314,45.7824204,39.5387194,61.8817049,2.9264056,32.4829718,34.8214588,3.9323231,3.9705276,39.4871636,65.4361145,65.0908088,63.1672521,19.513283,18.8690181,16.1778672,58.0349283,29.8457765,49.531768,44.7393538,38.8998952,62.4044383,2.9342981,32.7114874,35.9945467
2935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.8302397,3.8415278,40.0209508,67.0624236,67.3849624,63.986231,19.4207058,19.4212583,16.0761719,58.5458981,29.4600481,50.6714314,45.7824204,39.5387194,61.8817049,2.9264056,32.4829718,34.8214588,3.9323231,3.9705276,39.4871636,65.4361145,65.0908088,63.1672521,19.513283,18.8690181,16.1778672,58.0349283,29.8457765,49.531768,44.7393538,38.8998952,62.4044383,2.9342981,32.7114874,35.9945467,3.9635722,4.0656927,38.327213,64.4087175,64.9946491,62.4959192,19.6270581,18.216157,16.2549087,58.4314468,30.8920451,49.0139491,43.6456295,38.2388185,62.1691344,3.1225785,33.7195278,35.7539269
2936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.9323231,3.9705276,39.4871636,65.4361145,65.0908088,63.1672521,19.513283,18.8690181,16.1778672,58.0349283,29.8457765,49.531768,44.7393538,38.8998952,62.4044383,2.9342981,32.7114874,35.9945467,3.9635722,4.0656927,38.327213,64.4087175,64.9946491,62.4959192,19.6270581,18.216157,16.2549087,58.4314468,30.8920451,49.0139491,43.6456295,38.2388185,62.1691344,3.1225785,33.7195278,35.7539269,3.8802221,4.003271,38.4033646,65.0699843,65.4382841,62.2458988,19.6309143,18.1079363,16.3420243,58.6663336,30.6392529,49.7787005,43.7655018,38.4758014,62.3570651,2.8753755,33.8990767,35.7785637
2937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.9635722,4.0656927,38.327213,64.4087175,64.9946491,62.4959192,19.6270581,18.216157,16.2549087,58.4314468,30.8920451,49.0139491,43.6456295,38.2388185,62.1691344,3.1225785,33.7195278,35.7539269,3.8802221,4.003271,38.4033646,65.0699843,65.4382841,62.2458988,19.6309143,18.1079363,16.3420243,58.6663336,30.6392529,49.7787005,43.7655018,38.4758014,62.3570651,2.8753755,33.8990767,35.7785637,3.7287845,3.8288795,37.9877415,64.2811662,64.4516396,62.8721513,20.795781,17.6920787,16.9165174,58.9118634,32.1623483,47.8894668,43.1904849,38.0804338,62.7410265,2.8748907,33.1010593,34.5985824
2938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.8802221,4.003271,38.4033646,65.0699843,65.4382841,62.2458988,19.6309143,18.1079363,16.3420243,58.6663336,30.6392529,49.7787005,43.7655018,38.4758014,62.3570651,2.8753755,33.8990767,35.7785637,3.7287845,3.8288795,37.9877415,64.2811662,64.4516396,62.8721513,20.795781,17.6920787,16.9165174,58.9118634,32.1623483,47.8894668,43.1904849,38.0804338,62.7410265,2.8748907,33.1010593,34.5985824,3.6713217,3.7324794,37.7415701,63.9417026,65.0183138,63.3730485,21.0874941,17.7121452,17.8062353,58.6896937,31.8083727,48.2488492,43.5285654,38.2918704,62.6267555,2.9955117,32.6535562,33.9270721
2939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.7287845,3.8288795,37.9877415,64.2811662,64.4516396,62.8721513,20.795781,17.6920787,16.9165174,58.9118634,32.1623483,47.8894668,43.1904849,38.0804338,62.7410265,2.8748907,33.1010593,34.5985824,3.6713217,3.7324794,37.7415701,63.9417026,65.0183138,63.3730485,21.0874941,17.7121452,17.8062353,58.6896937,31.8083727,48.2488492,43.5285654,38.2918704,62.6267555,2.9955117,32.6535562,33.9270721,3.4464487,3.5248676,37.118848,64.3454157,65.2631936,64.0564377,20.5393922,17.7528727,18.0645008,58.6550984,31.4240079,47.9297111,42.8257305,37.5784396,62.8490036,2.949684,31.7417249,34.2105087
2940,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.6713217,3.7324794,37.7415701,63.9417026,65.0183138,63.3730485,21.0874941,17.7121452,17.8062353,58.6896937,31.8083727,48.2488492,43.5285654,38.2918704,62.6267555,2.9955117,32.6535562,33.9270721,3.4464487,3.5248676,37.118848,64.3454157,65.2631936,64.0564377,20.5393922,17.7528727,18.0645008,58.6550984,31.4240079,47.9297111,42.8257305,37.5784396,62.8490036,2.949684,31.7417249,34.2105087,3.1358982,3.1873568,35.8406992,64.8222541,65.5282204,63.9025992,21.1955109,17.7418147,18.5591927,59.2478075,32.1865372,48.2628389,42.3826856,37.0529026,62.8743103,3.2327642,31.9701739,33.7033627
2941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.4464487,3.5248676,37.118848,64.3454157,65.2631936,64.0564377,20.5393922,17.7528727,18.0645008,58.6550984,31.4240079,47.9297111,42.8257305,37.5784396,62.8490036,2.949684,31.7417249,34.2105087,3.1358982,3.1873568,35.8406992,64.8222541,65.5282204,63.9025992,21.1955109,17.7418147,18.5591927,59.2478075,32.1865372,48.2628389,42.3826856,37.0529026,62.8743103,3.2327642,31.9701739,33.7033627,2.8590068,2.858433,35.3764323,65.3181732,66.4697931,64.5822124,21.1358239,18.0935305,18.1449699,59.5884123,31.6833898,49.7862861,42.4722773,36.9054553,63.2556444,3.2083526,32.5904638,33.5667412
2942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.1358982,3.1873568,35.8406992,64.8222541,65.5282204,63.9025992,21.1955109,17.7418147,18.5591927,59.2478075,32.1865372,48.2628389,42.3826856,37.0529026,62.8743103,3.2327642,31.9701739,33.7033627,2.8590068,2.858433,35.3764323,65.3181732,66.4697931,64.5822124,21.1358239,18.0935305,18.1449699,59.5884123,31.6833898,49.7862861,42.4722773,36.9054553,63.2556444,3.2083526,32.5904638,33.5667412,2.5963538,2.544708,34.3461892,65.4241218,66.5640746,64.3175168,21.3967667,18.9013015,19.3354752,59.6299333,31.0614719,49.8170608,41.5054128,35.6701202,63.0608004,3.1292408,32.6713736,33.6676246
2943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.8590068,2.858433,35.3764323,65.3181732,66.4697931,64.5822124,21.1358239,18.0935305,18.1449699,59.5884123,31.6833898,49.7862861,42.4722773,36.9054553,63.2556444,3.2083526,32.5904638,33.5667412,2.5963538,2.544708,34.3461892,65.4241218,66.5640746,64.3175168,21.3967667,18.9013015,19.3354752,59.6299333,31.0614719,49.8170608,41.5054128,35.6701202,63.0608004,3.1292408,32.6713736,33.6676246,2.4262093,2.3823385,33.5764749,64.9979329,65.9023512,65.0103579,21.5005505,19.2618935,19.4822883,60.1024449,31.6075876,49.2835441,40.1608995,34.602382,62.9967085,3.3582165,32.4048476,32.6520378
2944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.5963538,2.544708,34.3461892,65.4241218,66.5640746,64.3175168,21.3967667,18.9013015,19.3354752,59.6299333,31.0614719,49.8170608,41.5054128,35.6701202,63.0608004,3.1292408,32.6713736,33.6676246,2.4262093,2.3823385,33.5764749,64.9979329,65.9023512,65.0103579,21.5005505,19.2618935,19.4822883,60.1024449,31.6075876,49.2835441,40.1608995,34.602382,62.9967085,3.3582165,32.4048476,32.6520378,2.3418888,2.3230776,32.3426093,65.4200083,66.2653023,64.3082871,21.3244667,19.1349267,19.5263455,59.9492212,30.4752706,49.6100487,38.786705,33.3115459,62.7010788,3.2644726,32.1408741,34.4387882
2945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.4262093,2.3823385,33.5764749,64.9979329,65.9023512,65.0103579,21.5005505,19.2618935,19.4822883,60.1024449,31.6075876,49.2835441,40.1608995,34.602382,62.9967085,3.3582165,32.4048476,32.6520378,2.3418888,2.3230776,32.3426093,65.4200083,66.2653023,64.3082871,21.3244667,19.1349267,19.5263455,59.9492212,30.4752706,49.6100487,38.786705,33.3115459,62.7010788,3.2644726,32.1408741,34.4387882,2.3054578,2.311811,31.28645,66.0997961,65.9575154,64.8079182,20.9834236,18.6194363,18.6451973,59.5409297,30.8635956,50.3411154,37.3033769,31.9952784,63.2656011,3.001119,32.3314376,35.3347527
2946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.3418888,2.3230776,32.3426093,65.4200083,66.2653023,64.3082871,21.3244667,19.1349267,19.5263455,59.9492212,30.4752706,49.6100487,38.786705,33.3115459,62.7010788,3.2644726,32.1408741,34.4387882,2.3054578,2.311811,31.28645,66.0997961,65.9575154,64.8079182,20.9834236,18.6194363,18.6451973,59.5409297,30.8635956,50.3411154,37.3033769,31.9952784,63.2656011,3.001119,32.3314376,35.3347527,2.2709522,2.2429743,30.2740254,65.242369,65.0457258,64.7757463,21.3165145,18.3054609,17.9507494,59.545321,31.5334436,48.4884589,36.4663579,31.0800572,62.7869258,2.8203003,31.7875004,34.5936864
2947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.3054578,2.311811,31.28645,66.0997961,65.9575154,64.8079182,20.9834236,18.6194363,18.6451973,59.5409297,30.8635956,50.3411154,37.3033769,31.9952784,63.2656011,3.001119,32.3314376,35.3347527,2.2709522,2.2429743,30.2740254,65.242369,65.0457258,64.7757463,21.3165145,18.3054609,17.9507494,59.545321,31.5334436,48.4884589,36.4663579,31.0800572,62.7869258,2.8203003,31.7875004,34.5936864,2.3950011,2.4015619,30.0691202,64.1086492,65.011239,65.3854987,21.9736413,18.8687413,17.120998,60.3146164,32.8612965,47.481849,35.5505045,30.1854341,62.5596327,2.5822394,31.2645822,35.0285891
2948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.2709522,2.2429743,30.2740254,65.242369,65.0457258,64.7757463,21.3165145,18.3054609,17.9507494,59.545321,31.5334436,48.4884589,36.4663579,31.0800572,62.7869258,2.8203003,31.7875004,34.5936864,2.3950011,2.4015619,30.0691202,64.1086492,65.011239,65.3854987,21.9736413,18.8687413,17.120998,60.3146164,32.8612965,47.481849,35.5505045,30.1854341,62.5596327,2.5822394,31.2645822,35.0285891,2.330706,2.3812521,29.28963,63.2886056,64.4192422,65.1036311,22.806408,18.442149,17.0858861,60.6363253,34.130377,46.6943917,34.4298969,29.2397418,61.5119289,2.76493,30.4083089,34.1197081
2949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.3950011,2.4015619,30.0691202,64.1086492,65.011239,65.3854987,21.9736413,18.8687413,17.120998,60.3146164,32.8612965,47.481849,35.5505045,30.1854341,62.5596327,2.5822394,31.2645822,35.0285891,2.330706,2.3812521,29.28963,63.2886056,64.4192422,65.1036311,22.806408,18.442149,17.0858861,60.6363253,34.130377,46.6943917,34.4298969,29.2397418,61.5119289,2.76493,30.4083089,34.1197081,2.0440899,2.0863471,28.5631892,64.6998938,64.469951,65.4397155,23.1918697,18.3949811,15.7555472,60.8296935,34.3210617,45.8977632,33.600447,28.7141293,61.5190206,2.9266445,29.6331103,32.5237284
2950,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.330706,2.3812521,29.28963,63.2886056,64.4192422,65.1036311,22.806408,18.442149,17.0858861,60.6363253,34.130377,46.6943917,34.4298969,29.2397418,61.5119289,2.76493,30.4083089,34.1197081,2.0440899,2.0863471,28.5631892,64.6998938,64.469951,65.4397155,23.1918697,18.3949811,15.7555472,60.8296935,34.3210617,45.8977632,33.600447,28.7141293,61.5190206,2.9266445,29.6331103,32.5237284,1.9658314,2.0193929,27.5230903,64.0686338,62.7223766,64.2863037,22.8994935,18.5292624,15.041146,60.2402064,34.2980427,45.1228955,32.2487707,27.1890258,61.4347534,3.0112004,30.0236199,33.4788403
2951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0440899,2.0863471,28.5631892,64.6998938,64.469951,65.4397155,23.1918697,18.3949811,15.7555472,60.8296935,34.3210617,45.8977632,33.600447,28.7141293,61.5190206,2.9266445,29.6331103,32.5237284,1.9658314,2.0193929,27.5230903,64.0686338,62.7223766,64.2863037,22.8994935,18.5292624,15.041146,60.2402064,34.2980427,45.1228955,32.2487707,27.1890258,61.4347534,3.0112004,30.0236199,33.4788403,1.895706,1.9421185,26.7566936,64.3452155,63.1412901,65.2787088,22.927972,18.7217874,14.6867013,61.2733791,35.059315,43.2639035,31.3447183,26.3795068,60.8150945,2.9961201,29.9824811,31.6513858
2952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.9658314,2.0193929,27.5230903,64.0686338,62.7223766,64.2863037,22.8994935,18.5292624,15.041146,60.2402064,34.2980427,45.1228955,32.2487707,27.1890258,61.4347534,3.0112004,30.0236199,33.4788403,1.895706,1.9421185,26.7566936,64.3452155,63.1412901,65.2787088,22.927972,18.7217874,14.6867013,61.2733791,35.059315,43.2639035,31.3447183,26.3795068,60.8150945,2.9961201,29.9824811,31.6513858,1.7686523,1.8337873,26.9926778,64.1668649,63.138422,64.9452236,23.3165067,18.8306765,15.0235406,61.8440016,35.9677867,42.517121,31.0794254,26.1150375,60.3837402,3.2820079,30.9955859,29.8063833
2953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.895706,1.9421185,26.7566936,64.3452155,63.1412901,65.2787088,22.927972,18.7217874,14.6867013,61.2733791,35.059315,43.2639035,31.3447183,26.3795068,60.8150945,2.9961201,29.9824811,31.6513858,1.7686523,1.8337873,26.9926778,64.1668649,63.138422,64.9452236,23.3165067,18.8306765,15.0235406,61.8440016,35.9677867,42.517121,31.0794254,26.1150375,60.3837402,3.2820079,30.9955859,29.8063833,1.7080995,1.7990912,26.3693781,64.0532136,63.3416783,64.7188229,23.4518069,19.5607582,14.749516,62.6445788,36.0572494,42.2769416,30.2304732,25.3290393,60.0224678,3.5711985,31.1710339,29.2253697
2954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.7686523,1.8337873,26.9926778,64.1668649,63.138422,64.9452236,23.3165067,18.8306765,15.0235406,61.8440016,35.9677867,42.517121,31.0794254,26.1150375,60.3837402,3.2820079,30.9955859,29.8063833,1.7080995,1.7990912,26.3693781,64.0532136,63.3416783,64.7188229,23.4518069,19.5607582,14.749516,62.6445788,36.0572494,42.2769416,30.2304732,25.3290393,60.0224678,3.5711985,31.1710339,29.2253697,1.6231644,1.7205462,25.1354738,64.7303504,63.7389206,63.9523098,23.3501129,19.1210859,15.7743012,62.5622822,35.5109835,43.2424889,29.0700182,24.3584114,59.8887331,3.4816563,31.3057135,27.4264718
2955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.7080995,1.7990912,26.3693781,64.0532136,63.3416783,64.7188229,23.4518069,19.5607582,14.749516,62.6445788,36.0572494,42.2769416,30.2304732,25.3290393,60.0224678,3.5711985,31.1710339,29.2253697,1.6231644,1.7205462,25.1354738,64.7303504,63.7389206,63.9523098,23.3501129,19.1210859,15.7743012,62.5622822,35.5109835,43.2424889,29.0700182,24.3584114,59.8887331,3.4816563,31.3057135,27.4264718,1.6110422,1.7147902,23.7903909,66.7228722,65.3390741,64.4149822,23.306235,19.0378966,15.5546803,62.2666446,35.265275,43.0027385,28.2088141,23.4946707,60.0161953,3.7730446,31.1824358,26.9637659
2956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.6231644,1.7205462,25.1354738,64.7303504,63.7389206,63.9523098,23.3501129,19.1210859,15.7743012,62.5622822,35.5109835,43.2424889,29.0700182,24.3584114,59.8887331,3.4816563,31.3057135,27.4264718,1.6110422,1.7147902,23.7903909,66.7228722,65.3390741,64.4149822,23.306235,19.0378966,15.5546803,62.2666446,35.265275,43.0027385,28.2088141,23.4946707,60.0161953,3.7730446,31.1824358,26.9637659,1.6817434,1.7996977,23.2791337,64.4933276,63.8611611,64.3222631,24.2152176,17.7453092,15.1852476,62.6258861,36.0663843,42.0102487,27.5304069,22.8334193,59.7541695,3.6087877,31.3729816,27.1384366
2957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.6110422,1.7147902,23.7903909,66.7228722,65.3390741,64.4149822,23.306235,19.0378966,15.5546803,62.2666446,35.265275,43.0027385,28.2088141,23.4946707,60.0161953,3.7730446,31.1824358,26.9637659,1.6817434,1.7996977,23.2791337,64.4933276,63.8611611,64.3222631,24.2152176,17.7453092,15.1852476,62.6258861,36.0663843,42.0102487,27.5304069,22.8334193,59.7541695,3.6087877,31.3729816,27.1384366,1.674396,1.7815734,22.3813973,64.2001301,64.2665706,64.9729473,25.0097951,18.0124514,15.7440579,63.9853509,37.0479669,41.4211741,27.1795975,22.6828072,59.0662472,3.6001039,30.6375044,26.0765807
2958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.6817434,1.7996977,23.2791337,64.4933276,63.8611611,64.3222631,24.2152176,17.7453092,15.1852476,62.6258861,36.0663843,42.0102487,27.5304069,22.8334193,59.7541695,3.6087877,31.3729816,27.1384366,1.674396,1.7815734,22.3813973,64.2001301,64.2665706,64.9729473,25.0097951,18.0124514,15.7440579,63.9853509,37.0479669,41.4211741,27.1795975,22.6828072,59.0662472,3.6001039,30.6375044,26.0765807,1.6041748,1.7124474,21.6189677,62.4966739,62.6469392,63.2381725,24.89112,16.9731198,15.2230356,64.1268922,37.5700165,40.6270775,26.6945387,22.0829608,58.643732,3.9338985,30.2920431,26.0552125
2959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.674396,1.7815734,22.3813973,64.2001301,64.2665706,64.9729473,25.0097951,18.0124514,15.7440579,63.9853509,37.0479669,41.4211741,27.1795975,22.6828072,59.0662472,3.6001039,30.6375044,26.0765807,1.6041748,1.7124474,21.6189677,62.4966739,62.6469392,63.2381725,24.89112,16.9731198,15.2230356,64.1268922,37.5700165,40.6270775,26.6945387,22.0829608,58.643732,3.9338985,30.2920431,26.0552125,1.523488,1.62985,19.4343817,61.616323,62.0508385,61.7490592,25.1451641,17.3575533,15.4117934,65.1637473,37.991726,39.4818932,25.1494414,20.3680586,57.7190443,3.7453408,29.1581753,25.6644833
2960,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.6041748,1.7124474,21.6189677,62.4966739,62.6469392,63.2381725,24.89112,16.9731198,15.2230356,64.1268922,37.5700165,40.6270775,26.6945387,22.0829608,58.643732,3.9338985,30.2920431,26.0552125,1.523488,1.62985,19.4343817,61.616323,62.0508385,61.7490592,25.1451641,17.3575533,15.4117934,65.1637473,37.991726,39.4818932,25.1494414,20.3680586,57.7190443,3.7453408,29.1581753,25.6644833,1.3718341,1.4277084,19.2233139,61.4749375,62.1647961,61.2210428,25.6003307,17.0838495,17.054211,64.717313,38.735136,39.5681302,24.7042066,20.1631075,57.879682,3.725998,29.589845,24.2759815
